70,0,96, 60.959002616512684
70,0,97, 61.71709649683789
70,0,98, 62.48199740725323
70,0,99, 63.25345840347388
70,0,100, 64.03124237432849
70,0,101, 64.81512169239521
70,0,102, 65.60487786742691
70,0,103, 66.40030120413611
70,0,104, 67.20119046564577
70,0,105, 68.00735254367721
70,0,106, 68.81860213634101
70,0,107, 69.63476143421474
70,0,108, 70.45565981523414
70,0,109, 71.28113354878694
70,0,110, 72.11102550927978
70,0,111, 72.94518489934754
70,0,112, 73.78346698278686
70,0,113, 74.62573282722254
70,0,114, 75.47184905645283
70,0,115, 76.32168761236873
70,0,116, 77.17512552629896
70,0,117, 78.03204469959762
70,0,118, 78.89233169326408
70,0,119, 79.75587752636166
70,0,120, 80.62257748298549
70,0,121, 81.49233092751734
70,0,122, 82.365041127896
70,0,123, 83.24061508662703
70,0,124, 84.11896337925236
70,0,125, 85.0
70,0,126, 85.88364221433555
70,0,127, 86.76981041814025
70,0,128, 87.65842800324451
70,0,129, 88.54942122905152
70,0,130, 89.44271909999159
71,0,10, 57.28001396647874
71,0,80, 50.80354318352215
71,0,130, 89.89438247187641
72,0,10, 58.0
72,0,80, 51.61395160225576
72,0,130, 90.35485598461214
73,0,10, 58.728187440104094
73,0,80, 52.43090691567332
73,0,130, 90.82400563727631
74,0,10, 59.464274989274024
74,0,80, 53.25410782277739
74,0,130, 91.30169768410661
75,0,10, 60.207972893961475
75,0,80, 54.08326913195984
75,0,130, 91.7877987534291
76,0,10, 60.959002616512684
76,0,80, 54.91812087098393
76,0,130, 92.28217596047462
77,0,10, 61.71709649683789
77,0,80, 55.758407437802596
77,0,130, 92.78469701410896
78,0,10, 62.48199740725323
78,0,80, 56.60388679233962
78,0,130, 93.29523031752481
79,0,10, 63.25345840347388
79,0,80, 57.4543296888929
79,0,130, 93.81364506296512
80,0,10, 64.03124237432849
80,0,80, 58.309518948453004
80,0,130, 94.33981132056604
81,0,10, 64.81512169239521
81,0,80, 59.16924876994806
81,0,130, 94.87360012142472
82,0,10, 65.60487786742691
82,0,80, 60.03332407921454
82,0,130, 95.4148835350125
83,0,10, 66.40030120413611
83,0,80, 60.90155991434045
83,0,130, 95.96353474106714
84,0,10, 67.20119046564577
84,0,80, 61.773780845922005
84,0,130, 96.51942809610924
85,0,10, 68.00735254367721
85,0,80, 62.64982043070834
85,0,130, 97.082439194738
86,0,10, 68.81860213634101
86,0,80, 63.52952069707436
86,0,130, 97.65244492586962
87,0,10, 69.63476143421474
87,0,80, 64.41273166075166
87,0,130, 98.22932352408826
88,0,10, 70.45565981523414
88,0,80, 65.29931086925804
88,0,130, 98.812954616285
89,0,10, 71.28113354878694
89,0,80, 66.18912297349165
89,0,130, 99.40321926376429
90,0,10, 72.11102550927978
90,0,40, 60.8276253029822
90,0,41, 60.67124524847005
90,0,42, 60.530983801686226
90,0,43, 60.40695324215582
90,0,44, 60.29925372672534
90,0,45, 60.207972893961475
90,0,46, 60.13318551349163
90,0,47, 60.07495318350236
90,0,48, 60.03332407921454
90,0,49, 60.00833275470999
90,0,50, 60.0
90,0,51, 60.00833275470999
90,0,52, 60.03332407921454
90,0,53, 60.07495318350236
90,0,54, 60.13318551349163
90,0,55, 60.207972893961475
90,0,56, 60.29925372672534
90,0,57, 60.40695324215582
90,0,58, 60.530983801686226
90,0,59, 60.67124524847005
90,0,60, 60.8276253029822
90,0,61, 61.0
90,0,62, 61.18823416311342
90,0,63, 61.39218191268331
90,0,64, 61.61168720299745
90,0,65, 61.84658438426491
90,0,66, 62.0966987850401
90,0,67, 62.36184731067546
90,0,68, 62.6418390534633
90,0,69, 62.93647591023825
90,0,70, 63.245553203367585
90,0,71, 63.56886030125127
90,0,72, 63.90618123468183
90,0,73, 64.25729530566937
90,0,74, 64.62197768561404
90,0,75, 65.0
90,0,76, 65.39113089708727
90,0,77, 65.79513659838392
90,0,78, 66.2117814289874
90,0,79, 66.64082832618455
90,0,80, 67.08203932499369
90,0,130, 100.0
91,0,10, 72.94518489934754
91,0,80, 67.97793759742936
91,0,130, 100.60318086422517
92,0,10, 73.78346698278686
92,0,80, 68.87670143089025
92,0,130, 101.21264743103995
93,0,10, 74.62573282722254
93,0,80, 69.77822009767804
93,0,130, 101.82828683622247
94,0,10, 75.47184905645283
94,0,80, 70.68238818828917
94,0,130, 102.44998779892558
95,0,10, 76.32168761236873
95,0,80, 71.58910531638176
95,0,130, 103.07764064044152
96,0,10, 77.17512552629896
96,0,80, 72.49827584156743
96,0,130, 103.71113729971339
97,0,10, 78.03204469959762
97,0,80, 73.40980860893181
97,0,130, 104.35037134576953
98,0,10, 78.89233169326408
98,0,80, 74.32361670424818
98,0,130, 104.9952379872535
99,0,10, 79.75587752636166
99,0,80, 75.23961722390672
99,0,130, 105.64563407921787
100,0,10, 80.62257748298549
100,0,130, 106.30145812734649
101,0,10, 81.49233092751734
101,0,130, 106.96261028976434
102,0,10, 82.365041127896
102,0,130, 107.62899237658968
103,0,10, 83.24061508662703
103,0,130, 108.30050784737807
104,0,10, 84.11896337925236
104,0,130, 108.97706180660222
105,0,10, 85.0
105,0,130, 109.65856099730654
106,0,10, 85.88364221433555
106,0,130, 110.34491379306978
107,0,10, 86.76981041814025
107,0,130, 111.03603018840326
108,0,10, 87.65842800324451
108,0,130, 111.73182178770737
109,0,10, 88.54942122905152
109,0,130, 112.43220179290273
110,0,10, 89.44271909999159
110,0,130, 113.13708498984761
111,0,10, 90.33825324855468
111,0,130, 113.84638773364749
112,0,10, 91.23595782365635
112,0,130, 114.56002793295748
113,0,10, 92.13576938409967
113,0,130, 115.27792503337315
114,0,10, 93.03762679690406
114,0,130, 116.0
115,0,10, 93.94147114027967
115,0,130, 116.72617529928752
116,0,10, 94.847245611035
116,0,130, 117.45637488020819
117,0,10, 95.75489543621255
117,0,130, 118.1905241548577
118,0,10, 96.66436778875658
118,0,130, 118.92854997854805
119,0,10, 97.57561170702442
119,0,130, 119.6703806294607
120,0,10, 98.48857801796105
120,0,130, 120.41594578792295
121,0,10, 99.40321926376429
121,0,130, 121.16517651536682
122,0,10, 100.31948963187563
122,0,130, 121.91800523302537
123,0,10, 101.23734488813898
123,0,130, 122.67436570041843
124,0,10, 102.15674231297707
124,0,130, 123.43419299367578
125,0,10, 103.07764064044152
125,0,11, 102.69371937952194
125,0,12, 102.31813133555558
125,0,13, 101.95096860746347
125,0,14, 101.59232254457027
125,0,15, 101.24228365658294
125,0,16, 100.90094152187085
125,0,17, 100.56838469419701
125,0,18, 100.24470060806208
125,0,19, 99.92997548283498
125,0,20, 99.62429422585637
125,0,21, 99.32774033471213
125,0,22, 99.04039579888602
125,0,23, 98.76234100101111
125,0,24, 98.49365461794989
125,0,25, 98.2344135219425
125,0,26, 97.98469268207153
125,0,27, 97.74456506629922
125,0,28, 97.51410154434076
125,0,29, 97.29337079164233
125,0,30, 97.082439194738
125,0,31, 96.88137075826292
125,0,32, 96.6902270139025
125,0,33, 96.5090669315583
125,0,34, 96.33794683301072
125,0,35, 96.17692030835673
125,0,36, 96.0260381354974
125,0,37, 95.88534820294495
125,0,38, 95.75489543621255
125,0,39, 95.63472172804185
125,0,40, 95.524865872714
125,0,41, 95.42536350467836
125,0,42, 95.33624704172071
125,0,43, 95.25754563287887
125,0,44, 95.1892851112981
125,0,45, 95.13148795220224
125,0,46, 95.08417323613851
125,0,47, 95.04735661763561
125,0,48, 95.02105029939419
125,0,49, 95.00526301210897
125,0,50, 95.0
125,0,51, 95.00526301210897
125,0,52, 95.02105029939419
125,0,53, 95.04735661763561
125,0,54, 95.08417323613851
125,0,55, 95.13148795220224
125,0,56, 95.1892851112981
125,0,57, 95.25754563287887
125,0,58, 95.33624704172071
125,0,59, 95.42536350467836
125,0,60, 95.524865872714
125,0,61, 95.63472172804185
125,0,62, 95.75489543621255
125,0,63, 95.88534820294495
125,0,64, 96.0260381354974
125,0,65, 96.17692030835673
125,0,66, 96.33794683301072
125,0,67, 96.5090669315583
125,0,68, 96.6902270139025
125,0,69, 96.88137075826292
125,0,70, 97.082439194738
125,0,71, 97.29337079164233
125,0,72, 97.51410154434076
125,0,73, 97.74456506629922
125,0,74, 97.98469268207153
125,0,75, 98.2344135219425
125,0,76, 98.49365461794989
125,0,77, 98.76234100101111
125,0,78, 99.04039579888602
125,0,79, 99.32774033471213
125,0,80, 99.62429422585637
125,0,81, 99.92997548283498
125,0,82, 100.24470060806208
125,0,83, 100.56838469419701
125,0,84, 100.90094152187085
125,0,85, 101.24228365658294
125,0,86, 101.59232254457027
125,0,87, 101.95096860746347
125,0,88, 102.31813133555558
125,0,89, 102.69371937952194
125,0,90, 103.07764064044152
125,0,91, 103.46980235798269
125,0,92, 103.87011119662864
125,0,93, 104.27847332982968
125,0,94, 104.69479452198185
125,0,95, 105.11898020814318
125,0,96, 105.55093557141026
125,0,97, 105.99056561788883
125,0,98, 106.4377752492037
125,0,99, 106.89246933250256
125,0,100, 107.35455276791944
125,0,101, 107.82393055347222
125,0,102, 108.30050784737807
125,0,103, 108.78419002777932
125,0,104, 109.27488274987991
125,0,105, 109.77249200050075
125,0,106, 110.27692415006868
125,0,107, 110.78808600206071
125,0,108, 111.30588483993108
125,0,109, 111.83022847155415
125,0,110, 112.36102527122117
125,0,111, 112.89818421923357
125,0,112, 113.44161493913951
125,0,113, 113.99122773266372
125,0,114, 114.54693361238441
125,0,115, 115.10864433221339
125,0,116, 115.67627241573788
125,0,117, 116.2497311824849
125,0,118, 116.8289347721702
125,0,119, 117.41379816699569
125,0,120, 118.00423721205946
125,0,121, 118.6001686339442
125,0,122, 119.20151005754919
125,0,123, 119.80818002123227
125,0,124, 120.42009799032718
125,0,125, 121.03718436910205
125,0,126, 121.65936051122412
125,0,127, 122.28654872879518
125,0,128, 122.9186723000212
125,0,129, 123.5556554755791
